ID,Type,SKU,Name,Published,Is featured?,Visibility in catalog,Short description,description,Date sale price starts,Date sale price ends,Tax status,Tax class,In stock?,Stock,Backorders allowed?,Sold individually?,Weight (lbs),Length (in),Width (in),Height (in),Allow customer reviews?,Purchase note,Sale price,Regular price,Categories,Tags,Shipping class,Images,Download limit,Download expiry days,Parent,Grouped products,Upsells,Cross-sells,External URL,Button text,Position,Attribute 1 name,Attribute 1 value(s),Attribute 2 name,Attribute 2 value(s),Attribute 3 name,Attribute 3 value(s),Attribute 4 name,Attribute 4 value(s),Attribute 5 name,Attribute 5 value(s),Meta: _wpcom_is_markdown,Download 1 name,Download 1 URL,Download 2 name,Download 2 URL
910,variation,MSH07-33-Blue,Rapha  Sports Short-33-Blue,1,0,visible,,"<p>For those about to sweat, we support you with the Rapha Sports Short. The compression-fit liner surrounds your muscles with the stimulation they need to find your high gear, while moisture-wicking performance fabric helps prevents sweat build-up.</p> <p>&bull; Black shorts with royal accents.<br />&bull; Compression liner. <br />&bull; Inseam: 8"". <br />&bull; Machine wash/dry.</p>",,,,,1,100,0,0,1,,,,1,,,35,Clothing>Men>Bottoms>Shorts|Clothing>Promotions>Men Sale|Clothing>Collections>Erin Recommends|Clothing,,,http://eimages.valtim.com/acme-images/product/m/s/msh07-blue_main.jpg,,,MSH07,,,,,,,Size,33,Color,Blue,,,,,,,,,,,
911,variation,MSH07-33-Purple,Rapha  Sports Short-33-Purple,1,0,visible,,"<p>For those about to sweat, we support you with the Rapha Sports Short. The compression-fit liner surrounds your muscles with the stimulation they need to find your high gear, while moisture-wicking performance fabric helps prevents sweat build-up.</p> <p>&bull; Black shorts with royal accents.<br />&bull; Compression liner. <br />&bull; Inseam: 8"". <br />&bull; Machine wash/dry.</p>",,,,,1,100,0,0,1,,,,1,,,35,Clothing>Men>Bottoms>Shorts|Clothing>Promotions>Men Sale|Clothing>Collections>Erin Recommends|Clothing,,,http://eimages.valtim.com/acme-images/product/m/s/msh07-purple_main.jpg,,,MSH07,,,,,,,Size,33,Color,Purple,,,,,,,,,,,
912,variation,MSH07-34-Black,Rapha  Sports Short-34-Black,1,0,visible,,"<p>For those about to sweat, we support you with the Rapha Sports Short. The compression-fit liner surrounds your muscles with the stimulation they need to find your high gear, while moisture-wicking performance fabric helps prevents sweat build-up.</p> <p>&bull; Black shorts with royal accents.<br />&bull; Compression liner. <br />&bull; Inseam: 8"". <br />&bull; Machine wash/dry.</p>",,,,,1,100,0,0,1,,,,1,,,35,Clothing>Men>Bottoms>Shorts|Clothing>Promotions>Men Sale|Clothing>Collections>Erin Recommends|Clothing,,,"http://eimages.valtim.com/acme-images/product/m/s/msh07-black_main.jpg,http://eimages.valtim.com/acme-images/product/m/s/msh07-black_alt1.jpg,http://eimages.valtim.com/acme-images/product/m/s/msh07-black_back.jpg",,,MSH07,,,,,,,Size,34,Color,Black,,,,,,,,,,,
913,variation,MSH07-34-Blue,Rapha  Sports Short-34-Blue,1,0,visible,,"<p>For those about to sweat, we support you with the Rapha Sports Short. The compression-fit liner surrounds your muscles with the stimulation they need to find your high gear, while moisture-wicking performance fabric helps prevents sweat build-up.</p> <p>&bull; Black shorts with royal accents.<br />&bull; Compression liner. <br />&bull; Inseam: 8"". <br />&bull; Machine wash/dry.</p>",,,,,1,100,0,0,1,,,,1,,,35,Clothing>Men>Bottoms>Shorts|Clothing>Promotions>Men Sale|Clothing>Collections>Erin Recommends|Clothing,,,http://eimages.valtim.com/acme-images/product/m/s/msh07-blue_main.jpg,,,MSH07,,,,,,,Size,34,Color,Blue,,,,,,,,,,,
914,variation,MSH07-34-Purple,Rapha  Sports Short-34-Purple,1,0,visible,,"<p>For those about to sweat, we support you with the Rapha Sports Short. The compression-fit liner surrounds your muscles with the stimulation they need to find your high gear, while moisture-wicking performance fabric helps prevents sweat build-up.</p> <p>&bull; Black shorts with royal accents.<br />&bull; Compression liner. <br />&bull; Inseam: 8"". <br />&bull; Machine wash/dry.</p>",,,,,1,100,0,0,1,,,,1,,,35,Clothing>Men>Bottoms>Shorts|Clothing>Promotions>Men Sale|Clothing>Collections>Erin Recommends|Clothing,,,http://eimages.valtim.com/acme-images/product/m/s/msh07-purple_main.jpg,,,MSH07,,,,,,,Size,34,Color,Purple,,,,,,,,,,,
915,variation,MSH07-36-Black,Rapha  Sports Short-36-Black,1,0,visible,,"<p>For those about to sweat, we support you with the Rapha Sports Short. The compression-fit liner surrounds your muscles with the stimulation they need to find your high gear, while moisture-wicking performance fabric helps prevents sweat build-up.</p> <p>&bull; Black shorts with royal accents.<br />&bull; Compression liner. <br />&bull; Inseam: 8"". <br />&bull; Machine wash/dry.</p>",,,,,1,100,0,0,1,,,,1,,,35,Clothing>Men>Bottoms>Shorts|Clothing>Promotions>Men Sale|Clothing>Collections>Erin Recommends|Clothing,,,"http://eimages.valtim.com/acme-images/product/m/s/msh07-black_main.jpg,http://eimages.valtim.com/acme-images/product/m/s/msh07-black_alt1.jpg,http://eimages.valtim.com/acme-images/product/m/s/msh07-black_back.jpg",,,MSH07,,,,,,,Size,36,Color,Black,,,,,,,,,,,
916,variation,MSH07-36-Blue,Rapha  Sports Short-36-Blue,1,0,visible,,"<p>For those about to sweat, we support you with the Rapha Sports Short. The compression-fit liner surrounds your muscles with the stimulation they need to find your high gear, while moisture-wicking performance fabric helps prevents sweat build-up.</p> <p>&bull; Black shorts with royal accents.<br />&bull; Compression liner. <br />&bull; Inseam: 8"". <br />&bull; Machine wash/dry.</p>",,,,,1,100,0,0,1,,,,1,,,35,Clothing>Men>Bottoms>Shorts|Clothing>Promotions>Men Sale|Clothing>Collections>Erin Recommends|Clothing,,,http://eimages.valtim.com/acme-images/product/m/s/msh07-blue_main.jpg,,,MSH07,,,,,,,Size,36,Color,Blue,,,,,,,,,,,
917,variation,MSH07-36-Purple,Rapha  Sports Short-36-Purple,1,0,visible,,"<p>For those about to sweat, we support you with the Rapha Sports Short. The compression-fit liner surrounds your muscles with the stimulation they need to find your high gear, while moisture-wicking performance fabric helps prevents sweat build-up.</p> <p>&bull; Black shorts with royal accents.<br />&bull; Compression liner. <br />&bull; Inseam: 8"". <br />&bull; Machine wash/dry.</p>",,,,,1,100,0,0,1,,,,1,,,35,Clothing>Men>Bottoms>Shorts|Clothing>Promotions>Men Sale|Clothing>Collections>Erin Recommends|Clothing,,,http://eimages.valtim.com/acme-images/product/m/s/msh07-purple_main.jpg,,,MSH07,,,,,,,Size,36,Color,Purple,,,,,,,,,,,
931,variable,MSH08,Orestes Fitness Short,1,0,visible,This is a variable product called a Orestes Fitness Short,"<p>You're out of excuses not to run, lift, or play when you own a pair of the Orestes Fitness Short. You won't complain about the high-performance polyester wicking fabric, reflective safety trim or seamless built-in comfort brief, either.</p> <p>&bull; Black shorts with dark gray accents.<br />&bull; Elasticized waistband with interior drawstring.<br />&bull; Ventilating mesh detailing.<br />&bull; 100% polyester and recycled polyester.<br />&bull; Machine wash cold, tumble dry low.</p>",,,,,1,0,0,0,,,,,1,,,35,Clothing>Men>Bottoms>Shorts|Clothing>Promotions>Men Sale|Clothing,,,"http://eimages.valtim.com/acme-images/product/m/s/msh08-black_main.jpg,http://eimages.valtim.com/acme-images/product/m/s/msh08-black_back.jpg",,,,,,,,,,Size,32|33|34|36,Color,Black|Blue|Green,,,,,,,,,,,
919,variation,MSH08-32-Black,Orestes Fitness Short-32-Black,1,0,visible,,"<p>You're out of excuses not to run, lift, or play when you own a pair of the Orestes Fitness Short. You won't complain about the high-performance polyester wicking fabric, reflective safety trim or seamless built-in comfort brief, either.</p> <p>&bull; Black shorts with dark gray accents.<br />&bull; Elasticized waistband with interior drawstring.<br />&bull; Ventilating mesh detailing.<br />&bull; 100% polyester and recycled polyester.<br />&bull; Machine wash cold, tumble dry low.</p>",,,,,1,100,0,0,1,,,,1,,,35,Clothing>Men>Bottoms>Shorts|Clothing>Promotions>Men Sale|Clothing,,,"http://eimages.valtim.com/acme-images/product/m/s/msh08-black_main.jpg,http://eimages.valtim.com/acme-images/product/m/s/msh08-black_back.jpg",,,MSH08,,,,,,,Size,32,Color,Black,,,,,,,,,,,
920,variation,MSH08-32-Blue,Orestes Fitness Short-32-Blue,1,0,visible,,"<p>You're out of excuses not to run, lift, or play when you own a pair of the Orestes Fitness Short. You won't complain about the high-performance polyester wicking fabric, reflective safety trim or seamless built-in comfort brief, either.</p> <p>&bull; Black shorts with dark gray accents.<br />&bull; Elasticized waistband with interior drawstring.<br />&bull; Ventilating mesh detailing.<br />&bull; 100% polyester and recycled polyester.<br />&bull; Machine wash cold, tumble dry low.</p>",,,,,1,100,0,0,1,,,,1,,,35,Clothing>Men>Bottoms>Shorts|Clothing>Promotions>Men Sale|Clothing,,,http://eimages.valtim.com/acme-images/product/m/s/msh08-blue_main.jpg,,,MSH08,,,,,,,Size,32,Color,Blue,,,,,,,,,,,
921,variation,MSH08-32-Green,Orestes Fitness Short-32-Green,1,0,visible,,"<p>You're out of excuses not to run, lift, or play when you own a pair of the Orestes Fitness Short. You won't complain about the high-performance polyester wicking fabric, reflective safety trim or seamless built-in comfort brief, either.</p> <p>&bull; Black shorts with dark gray accents.<br />&bull; Elasticized waistband with interior drawstring.<br />&bull; Ventilating mesh detailing.<br />&bull; 100% polyester and recycled polyester.<br />&bull; Machine wash cold, tumble dry low.</p>",,,,,1,100,0,0,1,,,,1,,,35,Clothing>Men>Bottoms>Shorts|Clothing>Promotions>Men Sale|Clothing,,,http://eimages.valtim.com/acme-images/product/m/s/msh08-green_main.jpg,,,MSH08,,,,,,,Size,32,Color,Green,,,,,,,,,,,
922,variation,MSH08-33-Black,Orestes Fitness Short-33-Black,1,0,visible,,"<p>You're out of excuses not to run, lift, or play when you own a pair of the Orestes Fitness Short. You won't complain about the high-performance polyester wicking fabric, reflective safety trim or seamless built-in comfort brief, either.</p> <p>&bull; Black shorts with dark gray accents.<br />&bull; Elasticized waistband with interior drawstring.<br />&bull; Ventilating mesh detailing.<br />&bull; 100% polyester and recycled polyester.<br />&bull; Machine wash cold, tumble dry low.</p>",,,,,1,100,0,0,1,,,,1,,,35,Clothing>Men>Bottoms>Shorts|Clothing>Promotions>Men Sale|Clothing,,,"http://eimages.valtim.com/acme-images/product/m/s/msh08-black_main.jpg,http://eimages.valtim.com/acme-images/product/m/s/msh08-black_back.jpg",,,MSH08,,,,,,,Size,33,Color,Black,,,,,,,,,,,
923,variation,MSH08-33-Blue,Orestes Fitness Short-33-Blue,1,0,visible,,"<p>You're out of excuses not to run, lift, or play when you own a pair of the Orestes Fitness Short. You won't complain about the high-performance polyester wicking fabric, reflective safety trim or seamless built-in comfort brief, either.</p> <p>&bull; Black shorts with dark gray accents.<br />&bull; Elasticized waistband with interior drawstring.<br />&bull; Ventilating mesh detailing.<br />&bull; 100% polyester and recycled polyester.<br />&bull; Machine wash cold, tumble dry low.</p>",,,,,1,100,0,0,1,,,,1,,,35,Clothing>Men>Bottoms>Shorts|Clothing>Promotions>Men Sale|Clothing,,,http://eimages.valtim.com/acme-images/product/m/s/msh08-blue_main.jpg,,,MSH08,,,,,,,Size,33,Color,Blue,,,,,,,,,,,
924,variation,MSH08-33-Green,Orestes Fitness Short-33-Green,1,0,visible,,"<p>You're out of excuses not to run, lift, or play when you own a pair of the Orestes Fitness Short. You won't complain about the high-performance polyester wicking fabric, reflective safety trim or seamless built-in comfort brief, either.</p> <p>&bull; Black shorts with dark gray accents.<br />&bull; Elasticized waistband with interior drawstring.<br />&bull; Ventilating mesh detailing.<br />&bull; 100% polyester and recycled polyester.<br />&bull; Machine wash cold, tumble dry low.</p>",,,,,1,100,0,0,1,,,,1,,,35,Clothing>Men>Bottoms>Shorts|Clothing>Promotions>Men Sale|Clothing,,,http://eimages.valtim.com/acme-images/product/m/s/msh08-green_main.jpg,,,MSH08,,,,,,,Size,33,Color,Green,,,,,,,,,,,
925,variation,MSH08-34-Black,Orestes Fitness Short-34-Black,1,0,visible,,"<p>You're out of excuses not to run, lift, or play when you own a pair of the Orestes Fitness Short. You won't complain about the high-performance polyester wicking fabric, reflective safety trim or seamless built-in comfort brief, either.</p> <p>&bull; Black shorts with dark gray accents.<br />&bull; Elasticized waistband with interior drawstring.<br />&bull; Ventilating mesh detailing.<br />&bull; 100% polyester and recycled polyester.<br />&bull; Machine wash cold, tumble dry low.</p>",,,,,1,100,0,0,1,,,,1,,,35,Clothing>Men>Bottoms>Shorts|Clothing>Promotions>Men Sale|Clothing,,,"http://eimages.valtim.com/acme-images/product/m/s/msh08-black_main.jpg,http://eimages.valtim.com/acme-images/product/m/s/msh08-black_back.jpg",,,MSH08,,,,,,,Size,34,Color,Black,,,,,,,,,,,
926,variation,MSH08-34-Blue,Orestes Fitness Short-34-Blue,1,0,visible,,"<p>You're out of excuses not to run, lift, or play when you own a pair of the Orestes Fitness Short. You won't complain about the high-performance polyester wicking fabric, reflective safety trim or seamless built-in comfort brief, either.</p> <p>&bull; Black shorts with dark gray accents.<br />&bull; Elasticized waistband with interior drawstring.<br />&bull; Ventilating mesh detailing.<br />&bull; 100% polyester and recycled polyester.<br />&bull; Machine wash cold, tumble dry low.</p>",,,,,1,100,0,0,1,,,,1,,,35,Clothing>Men>Bottoms>Shorts|Clothing>Promotions>Men Sale|Clothing,,,http://eimages.valtim.com/acme-images/product/m/s/msh08-blue_main.jpg,,,MSH08,,,,,,,Size,34,Color,Blue,,,,,,,,,,,
927,variation,MSH08-34-Green,Orestes Fitness Short-34-Green,1,0,visible,,"<p>You're out of excuses not to run, lift, or play when you own a pair of the Orestes Fitness Short. You won't complain about the high-performance polyester wicking fabric, reflective safety trim or seamless built-in comfort brief, either.</p> <p>&bull; Black shorts with dark gray accents.<br />&bull; Elasticized waistband with interior drawstring.<br />&bull; Ventilating mesh detailing.<br />&bull; 100% polyester and recycled polyester.<br />&bull; Machine wash cold, tumble dry low.</p>",,,,,1,100,0,0,1,,,,1,,,35,Clothing>Men>Bottoms>Shorts|Clothing>Promotions>Men Sale|Clothing,,,http://eimages.valtim.com/acme-images/product/m/s/msh08-green_main.jpg,,,MSH08,,,,,,,Size,34,Color,Green,,,,,,,,,,,
928,variation,MSH08-36-Black,Orestes Fitness Short-36-Black,1,0,visible,,"<p>You're out of excuses not to run, lift, or play when you own a pair of the Orestes Fitness Short. You won't complain about the high-performance polyester wicking fabric, reflective safety trim or seamless built-in comfort brief, either.</p> <p>&bull; Black shorts with dark gray accents.<br />&bull; Elasticized waistband with interior drawstring.<br />&bull; Ventilating mesh detailing.<br />&bull; 100% polyester and recycled polyester.<br />&bull; Machine wash cold, tumble dry low.</p>",,,,,1,100,0,0,1,,,,1,,,35,Clothing>Men>Bottoms>Shorts|Clothing>Promotions>Men Sale|Clothing,,,"http://eimages.valtim.com/acme-images/product/m/s/msh08-black_main.jpg,http://eimages.valtim.com/acme-images/product/m/s/msh08-black_back.jpg",,,MSH08,,,,,,,Size,36,Color,Black,,,,,,,,,,,
929,variation,MSH08-36-Blue,Orestes Fitness Short-36-Blue,1,0,visible,,"<p>You're out of excuses not to run, lift, or play when you own a pair of the Orestes Fitness Short. You won't complain about the high-performance polyester wicking fabric, reflective safety trim or seamless built-in comfort brief, either.</p> <p>&bull; Black shorts with dark gray accents.<br />&bull; Elasticized waistband with interior drawstring.<br />&bull; Ventilating mesh detailing.<br />&bull; 100% polyester and recycled polyester.<br />&bull; Machine wash cold, tumble dry low.</p>",,,,,1,100,0,0,1,,,,1,,,35,Clothing>Men>Bottoms>Shorts|Clothing>Promotions>Men Sale|Clothing,,,http://eimages.valtim.com/acme-images/product/m/s/msh08-blue_main.jpg,,,MSH08,,,,,,,Size,36,Color,Blue,,,,,,,,,,,
930,variation,MSH08-36-Green,Orestes Fitness Short-36-Green,1,0,visible,,"<p>You're out of excuses not to run, lift, or play when you own a pair of the Orestes Fitness Short. You won't complain about the high-performance polyester wicking fabric, reflective safety trim or seamless built-in comfort brief, either.</p> <p>&bull; Black shorts with dark gray accents.<br />&bull; Elasticized waistband with interior drawstring.<br />&bull; Ventilating mesh detailing.<br />&bull; 100% polyester and recycled polyester.<br />&bull; Machine wash cold, tumble dry low.</p>",,,,,1,100,0,0,1,,,,1,,,35,Clothing>Men>Bottoms>Shorts|Clothing>Promotions>Men Sale|Clothing,,,http://eimages.valtim.com/acme-images/product/m/s/msh08-green_main.jpg,,,MSH08,,,,,,,Size,36,Color,Green,,,,,,,,,,,
944,variable,MSH09,Troy Yoga Short,1,0,visible,This is a variable product called a Troy Yoga Short,"<p>The versatile, all-purpose Troy Yoga Short is knee-lengthed with an elastic waistband with drawstring, making it comfortably flexible. The removable LumaTech&trade; wicking liner is also bacteria resistant.</p> <p>&bull; Navy polyester pinstripe shorts.<br />&bull; Woven fabric with moderate stretch.<br />&bull; 62% cotton/34% nylon/4% spandex.<br />&bull; LumaTech&trade; lining.</p>",,,,,1,0,0,0,,,,,1,,,24,Clothing>Men>Bottoms>Shorts|Clothing>Collections>Performance Fabrics|Clothing,,,"http://eimages.valtim.com/acme-images/product/m/s/msh09-blue_main.jpg,http://eimages.valtim.com/acme-images/product/m/s/msh09-blue_alt1.jpg,http://eimages.valtim.com/acme-images/product/m/s/msh09-blue_back.jpg",,,,,,,,,,Size,32|33|34|36,Color,Black|Blue|Green,,,,,,,,,,,
932,variation,MSH09-32-Black,Troy Yoga Short-32-Black,1,0,visible,,"<p>The versatile, all-purpose Troy Yoga Short is knee-lengthed with an elastic waistband with drawstring, making it comfortably flexible. The removable LumaTech&trade; wicking liner is also bacteria resistant.</p> <p>&bull; Navy polyester pinstripe shorts.<br />&bull; Woven fabric with moderate stretch.<br />&bull; 62% cotton/34% nylon/4% spandex.<br />&bull; LumaTech&trade; lining.</p>",,,,,1,100,0,0,1,,,,1,,,24,Clothing>Men>Bottoms>Shorts|Clothing>Collections>Performance Fabrics|Clothing,,,http://eimages.valtim.com/acme-images/product/m/s/msh09-black_main.jpg,,,MSH09,,,,,,,Size,32,Color,Black,,,,,,,,,,,
933,variation,MSH09-32-Blue,Troy Yoga Short-32-Blue,1,0,visible,,"<p>The versatile, all-purpose Troy Yoga Short is knee-lengthed with an elastic waistband with drawstring, making it comfortably flexible. The removable LumaTech&trade; wicking liner is also bacteria resistant.</p> <p>&bull; Navy polyester pinstripe shorts.<br />&bull; Woven fabric with moderate stretch.<br />&bull; 62% cotton/34% nylon/4% spandex.<br />&bull; LumaTech&trade; lining.</p>",,,,,1,100,0,0,1,,,,1,,,24,Clothing>Men>Bottoms>Shorts|Clothing>Collections>Performance Fabrics|Clothing,,,"http://eimages.valtim.com/acme-images/product/m/s/msh09-blue_main.jpg,http://eimages.valtim.com/acme-images/product/m/s/msh09-blue_alt1.jpg,http://eimages.valtim.com/acme-images/product/m/s/msh09-blue_back.jpg",,,MSH09,,,,,,,Size,32,Color,Blue,,,,,,,,,,,
